t0: 0.976 day
velocity temperature densities electron_densities H He C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Ba Cl35 Cl36 Cl37 Ar36 Ar37 Ar38 Ar39 Ar40 Ar41 K37 K38 K39 K40 K41 K42 K43 Ca40 Ca41 Ca42 Ca43 Ca44 Ca45 Ca46 Sc41 Sc42 Sc43 Sc44 Sc45 Sc46 Sc47 Ti43 Ti44 Ti45 Ti46 Ti47 Ti48 Ti49 Ti50 V45 V46 V47 V48 V49 V50 V51 V52 Cr45 Cr46 Cr47 Cr48 Cr49 Cr50 Cr51 Cr52 Cr53 Cr54 Cr55 Cr56 Cr57 Cr58 Cr59 Mn49 Mn50 Mn51 Mn52 Mn53 Mn54 Mn55 Mn56 Mn57 Mn58 Mn59 Mn60 Fe50 Fe51 Fe52 Fe53 Fe54 Fe55 Fe56 Fe57 Fe58 Fe59 Fe60 Fe61 Fe62 Co53 Co54 Co55 Co56 Co57 Co58 Co59 Co60 Co61 Ni55 Ni56 Ni57 Ni58 Ni59 Ni60 Ni61 Ni62 Ni63 Ni64
44700.88 2705.9727 1.7026315e-15 33897851.0 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028547e-05 0.00066299154 5.801584e-05 0.00071089613 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0197343e-10 8.5381835e-07 7.7364633e-05 7.5464529e-09 1.5394992e-05 5.1413628e-10 2.5291773e-08 1.0186787e-16 0.0 0.0 3.4688716e-06 6.0433713e-09 2.6281323e-07 1.9291624e-11 9.9431616e-15 5.9875422e-05 4.9939252e-09 4.1981416e-07 8.9701169e-08 1.4195395e-06 1.5539674e-10 2.7890927e-09 4.8656311e-18 2.0351598e-14 7.7560242e-14 2.4832819e-14 3.8867055e-08 4.3382564e-11 8.4721556e-14 5.1043127e-20 6.2686346e-15 1.1243043e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470947e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.0184125e-12 1.0855866e-12 1.0187434e-11 9.2610575e-10 3.7668604e-07 1.9580996e-10 0.0 0.0 9.996748e-21 2.0607836e-18 4.50814e-28 7.4130083e-07 4.6949348e-10 1.4895155e-05 1.7199505e-06 4.3702787e-07 3.6175066e-11 3.4708392e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.098871e-22 8.0258354e-21 1.7919387e-11 7.5242515e-12 1.3290592e-05 6.4996766e-09 1.3477708e-12 1.34725e-16 1.9971815e-20 9.996748e-21 0.0 9.996748e-21 1.7997401e-19 9.996748e-21 7.1251421e-05 2.5610497e-08 0.0011696195 2.8668681e-05 3.7104934e-06 5.9463685e-10 1.3330149e-13 5.8919228e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6234013e-12 1.6565954e-14 5.4750528e-10 2.8081782e-11 3.3573777e-06 1.5719121e-09 3.9964396e-17 0.0 4.5143161e-18 7.1972951e-21 4.9363641e-05 2.2977008e-08 1.9588528e-05 8.652265e-07 2.7785861e-06 1.2143963e-09 7.2676358e-07
45889.301 2596.4721 1.1439006e-15 23940165.0 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028399e-05 0.00066299145 5.8015839e-05 0.00071089612 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0195239e-10 8.5381835e-07 7.7364633e-05 7.5461997e-09 1.5394992e-05 5.1411894e-10 2.5291773e-08 1.0186443e-16 0.0 0.0 3.4688716e-06 6.0433543e-09 2.6281323e-07 1.9290974e-11 9.942656e-15 5.9875422e-05 4.9937572e-09 4.1981416e-07 8.9701168e-08 1.4195395e-06 1.553915e-10 2.7890927e-09 4.8656272e-18 2.035059e-14 7.7557723e-14 2.4832003e-14 3.8867056e-08 4.3381103e-11 8.4718354e-14 5.1040127e-20 6.2684096e-15 1.1242548e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470943e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.018379e-12 1.0855505e-12 1.018709e-11 9.2610574e-10 3.7668605e-07 1.9580337e-10 0.0 0.0 9.996748e-21 2.0606815e-18 4.5079139e-28 7.4130085e-07 4.6947767e-10 1.4895155e-05 1.7199505e-06 4.3702783e-07 3.6173845e-11 3.4706628e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.0986366e-22 8.0254338e-21 1.7918777e-11 7.5239752e-12 1.3290593e-05 6.4994579e-09 1.3477023e-12 1.3471528e-16 1.9970418e-20 9.996748e-21 0.0 9.996748e-21 1.79965e-19 9.996748e-21 7.1251422e-05 2.5609635e-08 0.0011696195 2.8668675e-05 3.710493e-06 5.9461677e-10 1.3329471e-13 5.8914978e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6231142e-12 1.6565127e-14 5.474865e-10 2.8080775e-11 3.3573778e-06 1.5718592e-09 3.9962364e-17 0.0 4.5140865e-18 7.1970721e-21 4.9363642e-05 2.2976234e-08 1.9588528e-05 8.6522628e-07 2.7785861e-06 1.2143554e-09 7.2676358e-07
47092.02 2574.6173 7.760286e-16 16824467.0 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028397e-05 0.00066299144 5.8015839e-05 0.00071089611 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0195218e-10 8.5381835e-07 7.7364633e-05 7.5461971e-09 1.5394992e-05 5.1411876e-10 2.5291773e-08 1.018644e-16 0.0 0.0 3.4688716e-06 6.0433541e-09 2.6281323e-07 1.9290967e-11 9.9426509e-15 5.9875422e-05 4.9937555e-09 4.1981416e-07 8.9701168e-08 1.4195395e-06 1.5539145e-10 2.7890927e-09 4.8656272e-18 2.035058e-14 7.7557698e-14 2.4831995e-14 3.8867056e-08 4.3381088e-11 8.4718321e-14 5.1040097e-20 6.2684074e-15 1.1242543e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470943e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.0183787e-12 1.0855501e-12 1.0187086e-11 9.2610574e-10 3.7668605e-07 1.958033e-10 0.0 0.0 9.996748e-21 2.0606804e-18 4.5079116e-28 7.4130085e-07 4.6947751e-10 1.4895155e-05 1.7199505e-06 4.3702783e-07 3.6173833e-11 3.470661e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.0986342e-22 8.0254297e-21 1.7918771e-11 7.5239724e-12 1.3290593e-05 6.4994557e-09 1.3477016e-12 1.3471518e-16 1.9970404e-20 9.996748e-21 0.0 9.996748e-21 1.7996491e-19 9.996748e-21 7.1251422e-05 2.5609626e-08 0.0011696195 2.8668675e-05 3.710493e-06 5.9461657e-10 1.3329464e-13 5.8914935e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6231113e-12 1.6565118e-14 5.4748631e-10 2.8080765e-11 3.3573778e-06 1.5718587e-09 3.9962344e-17 0.0 4.5140842e-18 7.1970699e-21 4.9363642e-05 2.2976226e-08 1.9588528e-05 8.6522628e-07 2.7785861e-06 1.214355e-09 7.2676358e-07
48306.663 2565.0988 5.2965908e-16 11759645.0 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028397e-05 0.00066299144 5.8015839e-05 0.00071089611 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0195218e-10 8.5381835e-07 7.7364633e-05 7.5461971e-09 1.5394992e-05 5.1411876e-10 2.5291773e-08 1.018644e-16 0.0 0.0 3.4688716e-06 6.0433541e-09 2.6281323e-07 1.9290967e-11 9.9426509e-15 5.9875422e-05 4.9937555e-09 4.1981416e-07 8.9701168e-08 1.4195395e-06 1.5539145e-10 2.7890927e-09 4.8656272e-18 2.035058e-14 7.7557698e-14 2.4831995e-14 3.8867056e-08 4.3381088e-11 8.4718321e-14 5.1040097e-20 6.2684074e-15 1.1242543e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470943e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.0183787e-12 1.0855501e-12 1.0187086e-11 9.2610574e-10 3.7668605e-07 1.958033e-10 0.0 0.0 9.996748e-21 2.0606804e-18 4.5079116e-28 7.4130085e-07 4.6947751e-10 1.4895155e-05 1.7199505e-06 4.3702783e-07 3.6173833e-11 3.470661e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.0986342e-22 8.0254297e-21 1.7918771e-11 7.5239724e-12 1.3290593e-05 6.4994557e-09 1.3477016e-12 1.3471518e-16 1.9970404e-20 9.996748e-21 0.0 9.996748e-21 1.7996491e-19 9.996748e-21 7.1251422e-05 2.5609626e-08 0.0011696195 2.8668675e-05 3.710493e-06 5.9461657e-10 1.3329464e-13 5.8914935e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6231113e-12 1.6565118e-14 5.4748631e-10 2.8080765e-11 3.3573778e-06 1.5718587e-09 3.9962344e-17 0.0 4.5140842e-18 7.1970699e-21 4.9363642e-05 2.2976226e-08 1.9588528e-05 8.6522628e-07 2.7785861e-06 1.214355e-09 7.2676358e-07
49541.066 2558.2287 3.6276619e-16 8183908.7 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028397e-05 0.00066299144 5.8015839e-05 0.00071089611 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0195218e-10 8.5381835e-07 7.7364633e-05 7.5461971e-09 1.5394992e-05 5.1411876e-10 2.5291773e-08 1.018644e-16 0.0 0.0 3.4688716e-06 6.0433541e-09 2.6281323e-07 1.9290967e-11 9.9426509e-15 5.9875422e-05 4.9937555e-09 4.1981416e-07 8.9701168e-08 1.4195395e-06 1.5539145e-10 2.7890927e-09 4.8656272e-18 2.035058e-14 7.7557698e-14 2.4831995e-14 3.8867056e-08 4.3381088e-11 8.4718321e-14 5.1040097e-20 6.2684074e-15 1.1242543e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470943e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.0183787e-12 1.0855501e-12 1.0187086e-11 9.2610574e-10 3.7668605e-07 1.958033e-10 0.0 0.0 9.996748e-21 2.0606804e-18 4.5079116e-28 7.4130085e-07 4.6947751e-10 1.4895155e-05 1.7199505e-06 4.3702783e-07 3.6173833e-11 3.470661e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.0986342e-22 8.0254297e-21 1.7918771e-11 7.5239724e-12 1.3290593e-05 6.4994557e-09 1.3477016e-12 1.3471518e-16 1.9970404e-20 9.996748e-21 0.0 9.996748e-21 1.7996491e-19 9.996748e-21 7.1251422e-05 2.5609626e-08 0.0011696195 2.8668675e-05 3.710493e-06 5.9461657e-10 1.3329464e-13 5.8914935e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6231113e-12 1.6565118e-14 5.4748631e-10 2.8080765e-11 3.3573778e-06 1.5718587e-09 3.9962344e-17 0.0 4.5140842e-18 7.1970699e-21 4.9363642e-05 2.2976226e-08 1.9588528e-05 8.6522628e-07 2.7785861e-06 1.214355e-09 7.2676358e-07
50796.924 2553.8095 2.4920186e-16 5684657.5 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028397e-05 0.00066299144 5.8015839e-05 0.00071089611 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0195218e-10 8.5381835e-07 7.7364633e-05 7.5461971e-09 1.5394992e-05 5.1411876e-10 2.5291773e-08 1.018644e-16 0.0 0.0 3.4688716e-06 6.0433541e-09 2.6281323e-07 1.9290967e-11 9.9426509e-15 5.9875422e-05 4.9937555e-09 4.1981416e-07 8.9701168e-08 1.4195395e-06 1.5539145e-10 2.7890927e-09 4.8656272e-18 2.035058e-14 7.7557698e-14 2.4831995e-14 3.8867056e-08 4.3381088e-11 8.4718321e-14 5.1040097e-20 6.2684074e-15 1.1242543e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470943e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.0183787e-12 1.0855501e-12 1.0187086e-11 9.2610574e-10 3.7668605e-07 1.958033e-10 0.0 0.0 9.996748e-21 2.0606804e-18 4.5079116e-28 7.4130085e-07 4.6947751e-10 1.4895155e-05 1.7199505e-06 4.3702783e-07 3.6173833e-11 3.470661e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.0986342e-22 8.0254297e-21 1.7918771e-11 7.5239724e-12 1.3290593e-05 6.4994557e-09 1.3477016e-12 1.3471518e-16 1.9970404e-20 9.996748e-21 0.0 9.996748e-21 1.7996491e-19 9.996748e-21 7.1251422e-05 2.5609626e-08 0.0011696195 2.8668675e-05 3.710493e-06 5.9461657e-10 1.3329464e-13 5.8914935e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6231113e-12 1.6565118e-14 5.4748631e-10 2.8080765e-11 3.3573778e-06 1.5718587e-09 3.9962344e-17 0.0 4.5140842e-18 7.1970699e-21 4.9363642e-05 2.2976226e-08 1.9588528e-05 8.6522628e-07 2.7785861e-06 1.214355e-09 7.2676358e-07
52077.501 2549.8411 1.7154013e-16 3942785.2 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028397e-05 0.00066299144 5.8015839e-05 0.00071089611 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0195218e-10 8.5381835e-07 7.7364633e-05 7.5461971e-09 1.5394992e-05 5.1411876e-10 2.5291773e-08 1.018644e-16 0.0 0.0 3.4688716e-06 6.0433541e-09 2.6281323e-07 1.9290967e-11 9.9426509e-15 5.9875422e-05 4.9937555e-09 4.1981416e-07 8.9701168e-08 1.4195395e-06 1.5539145e-10 2.7890927e-09 4.8656272e-18 2.035058e-14 7.7557698e-14 2.4831995e-14 3.8867056e-08 4.3381088e-11 8.4718321e-14 5.1040097e-20 6.2684074e-15 1.1242543e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470943e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.0183787e-12 1.0855501e-12 1.0187086e-11 9.2610574e-10 3.7668605e-07 1.958033e-10 0.0 0.0 9.996748e-21 2.0606804e-18 4.5079116e-28 7.4130085e-07 4.6947751e-10 1.4895155e-05 1.7199505e-06 4.3702783e-07 3.6173833e-11 3.470661e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.0986342e-22 8.0254297e-21 1.7918771e-11 7.5239724e-12 1.3290593e-05 6.4994557e-09 1.3477016e-12 1.3471518e-16 1.9970404e-20 9.996748e-21 0.0 9.996748e-21 1.7996491e-19 9.996748e-21 7.1251422e-05 2.5609626e-08 0.0011696195 2.8668675e-05 3.710493e-06 5.9461657e-10 1.3329464e-13 5.8914935e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6231113e-12 1.6565118e-14 5.4748631e-10 2.8080765e-11 3.3573778e-06 1.5718587e-09 3.9962344e-17 0.0 4.5140842e-18 7.1970699e-21 4.9363642e-05 2.2976226e-08 1.9588528e-05 8.6522628e-07 2.7785861e-06 1.214355e-09 7.2676358e-07
53382.687 2546.0186 1.1833562e-16 2736152.8 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028397e-05 0.00066299144 5.8015839e-05 0.00071089611 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0195218e-10 8.5381835e-07 7.7364633e-05 7.5461971e-09 1.5394992e-05 5.1411876e-10 2.5291773e-08 1.018644e-16 0.0 0.0 3.4688716e-06 6.0433541e-09 2.6281323e-07 1.9290967e-11 9.9426509e-15 5.9875422e-05 4.9937555e-09 4.1981416e-07 8.9701168e-08 1.4195395e-06 1.5539145e-10 2.7890927e-09 4.8656272e-18 2.035058e-14 7.7557698e-14 2.4831995e-14 3.8867056e-08 4.3381088e-11 8.4718321e-14 5.1040097e-20 6.2684074e-15 1.1242543e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470943e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.0183787e-12 1.0855501e-12 1.0187086e-11 9.2610574e-10 3.7668605e-07 1.958033e-10 0.0 0.0 9.996748e-21 2.0606804e-18 4.5079116e-28 7.4130085e-07 4.6947751e-10 1.4895155e-05 1.7199505e-06 4.3702783e-07 3.6173833e-11 3.470661e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.0986342e-22 8.0254297e-21 1.7918771e-11 7.5239724e-12 1.3290593e-05 6.4994557e-09 1.3477016e-12 1.3471518e-16 1.9970404e-20 9.996748e-21 0.0 9.996748e-21 1.7996491e-19 9.996748e-21 7.1251422e-05 2.5609626e-08 0.0011696195 2.8668675e-05 3.710493e-06 5.9461657e-10 1.3329464e-13 5.8914935e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6231113e-12 1.6565118e-14 5.4748631e-10 2.8080765e-11 3.3573778e-06 1.5718587e-09 3.9962344e-17 0.0 4.5140842e-18 7.1970699e-21 4.9363642e-05 2.2976226e-08 1.9588528e-05 8.6522628e-07 2.7785861e-06 1.214355e-09 7.2676358e-07
54711.956 2542.3015 8.1825258e-17 1902931.3 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028397e-05 0.00066299144 5.8015839e-05 0.00071089611 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0195218e-10 8.5381835e-07 7.7364633e-05 7.5461971e-09 1.5394992e-05 5.1411876e-10 2.5291773e-08 1.018644e-16 0.0 0.0 3.4688716e-06 6.0433541e-09 2.6281323e-07 1.9290967e-11 9.9426509e-15 5.9875422e-05 4.9937555e-09 4.1981416e-07 8.9701168e-08 1.4195395e-06 1.5539145e-10 2.7890927e-09 4.8656272e-18 2.035058e-14 7.7557698e-14 2.4831995e-14 3.8867056e-08 4.3381088e-11 8.4718321e-14 5.1040097e-20 6.2684074e-15 1.1242543e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470943e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.0183787e-12 1.0855501e-12 1.0187086e-11 9.2610574e-10 3.7668605e-07 1.958033e-10 0.0 0.0 9.996748e-21 2.0606804e-18 4.5079116e-28 7.4130085e-07 4.6947751e-10 1.4895155e-05 1.7199505e-06 4.3702783e-07 3.6173833e-11 3.470661e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.0986342e-22 8.0254297e-21 1.7918771e-11 7.5239724e-12 1.3290593e-05 6.4994557e-09 1.3477016e-12 1.3471518e-16 1.9970404e-20 9.996748e-21 0.0 9.996748e-21 1.7996491e-19 9.996748e-21 7.1251422e-05 2.5609626e-08 0.0011696195 2.8668675e-05 3.710493e-06 5.9461657e-10 1.3329464e-13 5.8914935e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6231113e-12 1.6565118e-14 5.4748631e-10 2.8080765e-11 3.3573778e-06 1.5718587e-09 3.9962344e-17 0.0 4.5140842e-18 7.1970699e-21 4.9363642e-05 2.2976226e-08 1.9588528e-05 8.6522628e-07 2.7785861e-06 1.214355e-09 7.2676358e-07
56062.372 2538.6742 5.6758046e-17 1328409.6 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028397e-05 0.00066299144 5.8015839e-05 0.00071089611 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0195218e-10 8.5381835e-07 7.7364633e-05 7.5461971e-09 1.5394992e-05 5.1411876e-10 2.5291773e-08 1.018644e-16 0.0 0.0 3.4688716e-06 6.0433541e-09 2.6281323e-07 1.9290967e-11 9.9426509e-15 5.9875422e-05 4.9937555e-09 4.1981416e-07 8.9701168e-08 1.4195395e-06 1.5539145e-10 2.7890927e-09 4.8656272e-18 2.035058e-14 7.7557698e-14 2.4831995e-14 3.8867056e-08 4.3381088e-11 8.4718321e-14 5.1040097e-20 6.2684074e-15 1.1242543e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470943e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.0183787e-12 1.0855501e-12 1.0187086e-11 9.2610574e-10 3.7668605e-07 1.958033e-10 0.0 0.0 9.996748e-21 2.0606804e-18 4.5079116e-28 7.4130085e-07 4.6947751e-10 1.4895155e-05 1.7199505e-06 4.3702783e-07 3.6173833e-11 3.470661e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.0986342e-22 8.0254297e-21 1.7918771e-11 7.5239724e-12 1.3290593e-05 6.4994557e-09 1.3477016e-12 1.3471518e-16 1.9970404e-20 9.996748e-21 0.0 9.996748e-21 1.7996491e-19 9.996748e-21 7.1251422e-05 2.5609626e-08 0.0011696195 2.8668675e-05 3.710493e-06 5.9461657e-10 1.3329464e-13 5.8914935e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6231113e-12 1.6565118e-14 5.4748631e-10 2.8080765e-11 3.3573778e-06 1.5718587e-09 3.9962344e-17 0.0 4.5140842e-18 7.1970699e-21 4.9363642e-05 2.2976226e-08 1.9588528e-05 8.6522628e-07 2.7785861e-06 1.214355e-09 7.2676358e-07
57426.961 2535.1289 3.9569756e-17 932716.61 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028397e-05 0.00066299144 5.8015839e-05 0.00071089611 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0195218e-10 8.5381835e-07 7.7364633e-05 7.5461971e-09 1.5394992e-05 5.1411876e-10 2.5291773e-08 1.018644e-16 0.0 0.0 3.4688716e-06 6.0433541e-09 2.6281323e-07 1.9290967e-11 9.9426509e-15 5.9875422e-05 4.9937555e-09 4.1981416e-07 8.9701168e-08 1.4195395e-06 1.5539145e-10 2.7890927e-09 4.8656272e-18 2.035058e-14 7.7557698e-14 2.4831995e-14 3.8867056e-08 4.3381088e-11 8.4718321e-14 5.1040097e-20 6.2684074e-15 1.1242543e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470943e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.0183787e-12 1.0855501e-12 1.0187086e-11 9.2610574e-10 3.7668605e-07 1.958033e-10 0.0 0.0 9.996748e-21 2.0606804e-18 4.5079116e-28 7.4130085e-07 4.6947751e-10 1.4895155e-05 1.7199505e-06 4.3702783e-07 3.6173833e-11 3.470661e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.0986342e-22 8.0254297e-21 1.7918771e-11 7.5239724e-12 1.3290593e-05 6.4994557e-09 1.3477016e-12 1.3471518e-16 1.9970404e-20 9.996748e-21 0.0 9.996748e-21 1.7996491e-19 9.996748e-21 7.1251422e-05 2.5609626e-08 0.0011696195 2.8668675e-05 3.710493e-06 5.9461657e-10 1.3329464e-13 5.8914935e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6231113e-12 1.6565118e-14 5.4748631e-10 2.8080765e-11 3.3573778e-06 1.5718587e-09 3.9962344e-17 0.0 4.5140842e-18 7.1970699e-21 4.9363642e-05 2.2976226e-08 1.9588528e-05 8.6522628e-07 2.7785861e-06 1.214355e-09 7.2676358e-07
58799.741 2531.6676 2.7763565e-17 659094.78 0.0 0.0 0.49054868 0.0 0.49054768 0.0 0.015469504 3.8028397e-05 0.00066299144 5.8015839e-05 0.00071089611 0.0 0.00041807264 3.3835976e-06 9.2792977e-05 3.7377475e-06 6.1812415e-05 3.8910645e-08 2.908205e-06 3.7782025e-07 1.779394e-05 1.3297119e-05 0.0012732763 3.3595339e-06 7.3346937e-05 0.0 2.5291773e-06 6.0195218e-10 8.5381835e-07 7.7364633e-05 7.5461971e-09 1.5394992e-05 5.1411876e-10 2.5291773e-08 1.018644e-16 0.0 0.0 3.4688716e-06 6.0433541e-09 2.6281323e-07 1.9290967e-11 9.9426509e-15 5.9875422e-05 4.9937555e-09 4.1981416e-07 8.9701168e-08 1.4195395e-06 1.5539145e-10 2.7890927e-09 4.8656272e-18 2.035058e-14 7.7557698e-14 2.4831995e-14 3.8867056e-08 4.3381088e-11 8.4718321e-14 5.1040097e-20 6.2684074e-15 1.1242543e-16 2.228765e-07 2.078304e-07 2.148791e-06 1.6470943e-07 1.6399765e-07 9.996748e-21 9.996748e-21 1.0183787e-12 1.0855501e-12 1.0187086e-11 9.2610574e-10 3.7668605e-07 1.958033e-10 0.0 0.0 9.996748e-21 2.0606804e-18 4.5079116e-28 7.4130085e-07 4.6947751e-10 1.4895155e-05 1.7199505e-06 4.3702783e-07 3.6173833e-11 3.470661e-15 0.0 0.0 0.0 9.996748e-21 9.996748e-21 7.0986342e-22 8.0254297e-21 1.7918771e-11 7.5239724e-12 1.3290593e-05 6.4994557e-09 1.3477016e-12 1.3471518e-16 1.9970404e-20 9.996748e-21 0.0 9.996748e-21 1.7996491e-19 9.996748e-21 7.1251422e-05 2.5609626e-08 0.0011696195 2.8668675e-05 3.710493e-06 5.9461657e-10 1.3329464e-13 5.8914935e-18 9.996748e-21 9.996748e-21 9.996748e-21 8.6231113e-12 1.6565118e-14 5.4748631e-10 2.8080765e-11 3.3573778e-06 1.5718587e-09 3.9962344e-17 0.0 4.5140842e-18 7.1970699e-21 4.9363642e-05 2.2976226e-08 1.9588528e-05 8.6522628e-07 2.7785861e-06 1.214355e-09 7.2676358e-07
